timeobs	terr1	terr2	flux	ferr1	ferr2
20358392.037	6506.499	-12386.678	3.481392516e-12	2.478187509e-13	-2.478187509e-13
20444493.924	12795.460	-11977.751	2.543402652e-12	2.111768253e-13	-2.111768253e-13
20529196.185	14733.838	-10086.098	2.481327492e-12	2.135809578e-13	-2.135809578e-13
20624083.129	12248.170	-12474.128	4.159338078e-12	2.873778516e-13	-2.873778516e-13
20715255.031	7710.793	-11153.272	3.333875139e-12	2.593810464e-13	-2.593810464e-13
20793468.004	4558.177	-2765.446	3.663802296e-12	2.620944921e-13	-2.620944921e-13
20877170.514	7502.934	-11241.732	3.41282487e-12	2.571141342e-13	-2.571141342e-13
20955976.301	3755.013	-3587.534	2.734955139e-12	2.266692918e-13	-2.266692918e-13
21054254.105	15214.987	-9582.158	2.222455914e-12	2.014638885e-13	-2.014638885e-13
21145688.281	16198.364	-8639.35	2.956089444e-12	2.313087966e-13	-2.313087966e-13
21253281.315	12504.073	-12250.971	2.988237924e-12	2.640655185e-13	-2.640655185e-13
21313163.525	10397.871	-8593.579	3.305370411e-12	2.409704871e-13	-2.409704871e-13
21398359.133	10767.797	-7304.769	3.099094152e-12	2.347010988e-13	-2.347010988e-13
21475311.238	3363.670	-3526.041	2.621592141e-12	2.282927031e-13	-2.282927031e-13
21562602.562	2658.329	-4628.612	2.769364059e-12	2.361807693e-13	-2.361807693e-13
21699041.112	45075.932	-54097.292	2.689541064e-12	1.646398719e-13	-1.646398719e-13
21845705.129	19861.583	-32976.374	2.68741683e-12	2.873992002e-13	-2.873992002e-13
21934512.401	5992.678	-6570.459	2.950945494e-12	2.385920502e-13	-2.385920502e-13
22050406.807	11578.915	-18963.982	2.514968925e-12	2.215200288e-13	-2.215200288e-13
22145358.648	26380.353	-38867.114	2.548908852e-12	1.518492108e-13	-1.518492108e-13
22337614.456	65111.735	-91061.107	1.969189551e-12	1.618149498e-13	-1.618149498e-13
22665092.686	43774.054	-194690.063	5.33182734e-13	5.30291013e-14	-5.30291013e-14
22817573.203	64453.222	-69920.208	1.207698513e-12	1.029457989e-13	-1.029457989e-13
22989737.776	54098.468	-45643.816	1.589235186e-12	1.246961583e-13	-1.246961583e-13
23233904.013	46578.562	-52823.468	1.925192598e-12	1.439936505e-13	-1.439936505e-13
23352147.996	9753.720	-8423.074	2.475113214e-12	2.589426756e-13	-2.589426756e-13
23448274.593	5839.456	-6577.434	2.538505515e-12	2.538223443e-13	-2.538223443e-13
23537514.339	32472.685	-20537.959	2.154622428e-12	2.041115013e-13	-2.041115013e-13
23624439.272	32488.121	-14807.302	1.8079656e-12	1.866268047e-13	-1.866268047e-13
23716149.268	27116.695	-25610.091	1.919455041e-12	1.871879058e-13	-1.871879058e-13
23790584.827	16868.132	-13403.242	2.043390426e-12	2.000216022e-13	-2.000216022e-13
24043548.704	82073.778	-161241.366	1.425789918e-12	1.071881811e-13	-1.071881811e-13
24276649.423	33914.758	-54291.92	1.86503688e-12	1.543307682e-13	-1.543307682e-13
24348767.216	7983.120	-5179.658	1.598260524e-12	1.74744087e-13	-1.74744087e-13
24434840.867	8492.446	-10336.488	2.029954332e-12	2.0180223e-13	-2.0180223e-13
24560287.949	44153.314	-49192.367	1.234299738e-12	1.350620145e-13	-1.350620145e-13
24752438.222	65788.868	-39202.852	7.93421685e-13	9.04688946e-14	-9.04688946e-14
25023336.152	72384.541	-130461.386	5.38560456e-13	7.06970964e-14	-7.06970964e-14
25195961.553	61209.963	-32299.576	1.173041814e-12	1.431712947e-13	-1.431712947e-13
25420542.370	108202.721	-89781.974	5.94381732e-13	6.90418071e-14	-6.90418071e-14
25668181.655	102542.049	-76396.341	1.281619731e-12	1.053359244e-13	-1.053359244e-13
25955808.097	33978.301	-47427.916	1.59630051e-12	1.275176028e-13	-1.275176028e-13
26180041.489	69844.683	-93025.146	1.590847923e-12	1.230368601e-13	-1.230368601e-13
26335439.262	35703.374	-35031.885	1.636115166e-12	1.482255999e-13	-1.482255999e-13
26537950.664	110512.212	-110499.064	1.221684261e-12	9.2260245e-14	-9.2260245e-14
26735874.137	16512.291	-14003.139	1.46144691e-12	1.374681273e-13	-1.374681273e-13
26874105.366	115020.676	-71294.028	1.348311405e-12	1.696022139e-13	-1.696022139e-13
27115540.486	35299.263	-51855.509	2.122241625e-12	1.593659949e-13	-1.593659949e-13
27217250.148	25984.164	-21858.15	2.095445751e-12	1.990226616e-13	-1.990226616e-13
27345587.143	18776.295	-23079.998	1.292461149e-12	1.138190949e-13	-1.138190949e-13
27520510.248	51701.393	-36210.516	1.511563473e-12	1.345818159e-13	-1.345818159e-13
27701548.317	44239.776	-49480.353	1.487529876e-12	1.380303393e-13	-1.380303393e-13
27889007.738	64638.575	-63485.139	2.122386525e-12	1.411500363e-13	-1.411500363e-13
28025479.968	21034.710	-32127.594	1.949838156e-12	1.905921864e-13	-1.905921864e-13
28187515.817	102174.324	-72560.805	1.575126756e-12	1.2271581e-13	-1.2271581e-13
28494439.239	49629.327	-26990.467	1.275487563e-12	1.649866659e-13	-1.649866659e-13
28755104.529	221769.878	-125853.527	1.28817549e-12	8.40875952e-14	-8.40875952e-14
29196822.673	51983.511	-59778.333	1.151722194e-12	1.072943445e-13	-1.072943445e-13
29403742.629	46705.000	-115508.043	1.269089745e-12	1.084826694e-13	-1.084826694e-13
29591767.821	54950.361	-33111.677	1.045879506e-12	1.062514992e-13	-1.062514992e-13
29820166.801	165619.671	-82565.02	1.400953092e-12	1.094906904e-13	-1.094906904e-13
30279074.628	66890.498	-68274.046	1.595362041e-12	1.325586255e-13	-1.325586255e-13
30482533.739	53918.128	-46196.936	1.173645564e-12	1.115949765e-13	-1.115949765e-13
30728811.896	67376.957	-31255.717	8.14494975e-13	1.067491341e-13	-1.067491341e-13
30932096.359	59949.512	-56669.361	1.305713703e-12	1.004660769e-13	-1.004660769e-13
31084416.160	40751.813	-35887.427	1.224213732e-12	1.241958186e-13	-1.241958186e-13
31210830.107	34704.709	-63422.11	8.93884236e-13	9.8059143e-14	-9.8059143e-14
31520140.724	188044.466	-195123.972	8.36213553e-13	1.096704147e-13	-1.096704147e-13
31815864.041	59418.037	-63632.66	8.22205587e-13	7.63341411e-14	-7.63341411e-14
31985910.164	50496.493	-59271.364	7.57919736e-13	8.42263128e-14	-8.42263128e-14
32191703.898	163115.054	-115972.365	4.079129166e-13	5.02163991e-14	-5.02163991e-14
32963049.326	264463.631	-389002.148	4.269904989e-13	6.21603612e-14	-6.21603612e-14
33588138.019	268548.935	-252129.676	6.71395599e-13	8.94795174e-14	-8.94795174e-14
34270659.107	360317.105	-362960.728	2.980459209e-13	4.705904742e-14	-4.705904742e-14
34885567.908	178122.979	-169072.73	6.66685866e-13	9.08881386e-14	-9.08881386e-14
35299124.095	208515.042	-155656.57	6.89861172e-13	9.18942276e-14	-9.18942276e-14
35919298.413	326636.090	-319664.813	7.19629428e-13	7.16739156e-14	-7.16739156e-14
36822892.976	226678.977	-294226.017	8.23666662e-13	9.68959341e-14	-9.68959341e-14
37875884.791	277399.136	-463257.206	6.22069224e-13	7.1079246e-14	-7.1079246e-14
38411086.182	174016.826	-161531.433	1.068215841e-12	1.439793537e-13	-1.439793537e-13
38786190.801	58761.287	-67520.288	1.116408615e-12	1.469004411e-13	-1.469004411e-13
39152620.764	229689.994	-208722.766	9.47091516e-13	1.102155768e-13	-1.102155768e-13
39742481.177	245356.786	-251904.157	8.06318268e-13	1.011144078e-13	-1.011144078e-13
40428467.647	448151.408	-354140.565	5.14832115e-13	7.04684442e-14	-7.04684442e-14
41475719.855	424437.025	-415210.855	5.86546506e-13	6.7078557e-14	-6.7078557e-14
42544001.274	371593.684	-304677.124	4.532611104e-13	6.64324479e-14	-6.64324479e-14
43363479.848	324520.520	-362266.494	5.48902452e-13	7.78807071e-14	-7.78807071e-14
45301483.737	2908500.578	-1458015.942	9.18911847e-15	3.33417315e-15	-3.33417315e-15
62062487.892	21728349.278	-13791293.941	7.78708539e-15	3.238878699e-15	-3.238878699e-15
119348553.663	47962161.570	-34957362.276	8.416758e-15	0	0
119348553.663	47962161.570	-34957362.276	8.416758e-15	0	0
